"sha256","kind","category","size_bytes","source_rel","dest_rel","reason"
"0530c94ce3fb642139ba3820b6081b8d41d2b49ddc290142b2e9fe7a36bedda9","good","text","5645","tika-parsers/tika-parsers-extended/tika-parser-scientific-module/src/test/resources/test-documents/testISATab_BII-I-1/a_proteome.txt","good/text/a_proteome.txt",""
"bc0b89bebd04382fde4c2a8571a551034cc40176da2afe8cb35272471b037f91","good","text","18020","tika-parsers/tika-parsers-extended/tika-parser-scientific-module/src/test/resources/test-documents/testISATab_BII-I-1/a_transcriptome.txt","good/text/a_transcriptome.txt",""
"fdaa937c96d1ed010b8d307ccddf9d11c3b48db732a8771eaafe99d59e076d0a","good","text","1409","tika-core/src/test/resources/test-documents/basic_embedded.xml","good/text/basic_embedded.xml",""
"234b3d90db3420c41a787171da64970810a58112680206f18eb6dc771f051e03","good","text","908","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testBAT.bat","good/text/bat.bat",""
"269d04ed6c57ff18e17c360814bfe9c8f2b5e3c7b9e50a60655d2d8266775187","good","text","908","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testBATUpper.bat","good/text/batupper.bat",""
"7a6f21edb417b965762bb9b2d041dfd64279eef39d70898e1fc006dbdcfd7ef4","good","text","1124","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testBIBTEX.bib","good/text/bibtex.bib",""
"f2653872bdc25640cd5083881ce7bf668ef7353b12b299446b5b3596e5ffffdb","good","text","4075","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testBinControlWord.rtf","good/text/bincontrolword.rtf",""
"612251ade215ec3ac925c3bf95c9c59cb4652fe549c0fb10c755c93a39d2c8d7","good","text","1757","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testBMPfp.txt","good/text/bmpfp.txt",""
"a0d2dd746430e0071bfc3626d0bf2721500ada50cfa8169247971303ac6f34ec","good","text","764","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/test/resources/test-documents/boilerplate-whitespace.html","good/text/boilerplate-whitespace.html",""
"c0c2c465707091c3936f19a75188ff8952831e29179dff6731f73a23d771bdd1","good","text","865","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/test/resources/test-documents/boilerplate.html","good/text/boilerplate.html",""
"2d14c3ac0e148b20c9dfe30e2ca1ce619b84524a35b935205ccd26c55f2195b0","good","text","2606","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/test/resources/test-documents/testBoilerplateMissingSpace.html","good/text/boilerplatemissingspace.html",""
"36532ee515304f9320d711d9459742f846d0f14912cd7534f2e8d95846e1432b","good","text","65","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/testC.c","good/text/c.c",""
"11cdb31b19a00f63a9a14093e91e75ed7ea8db8e2fbbe940f6fdd455f0996e84","good","text","3623","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/carbon_isotopic_values_of_alkanes_extracted_from_paleosols.dif","good/text/carbon_isotopic_values_of_alkanes_extracted_from_paleosols.dif",""
"f138da152eaa02be30e117aa90b30a87781b100c038c5ff1de63062227f28fe2","good","text","8316","tika-server/tika-server-standard/src/test/resources/test-documents/CDEC_WEATHER_2010_03_02","good/text/cdec_we_cdec_weather_2010_03_02",""
"dab72e1c2bc45ddd962e0bfbfb2412811c3a522a25a444b93e314ea212293ada","good","text","104","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/resources/test-documents/testColonDelimited.txt","good/text/colondelimited.txt",""
"742ec05361e5c9bfc128ae3f1885acd558ef1a48a9b3a92bb843d7d54cfc3844","good","text","33481","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testComment.rtf","good/text/comment.rtf",""
"5dea9841a2667e8690a2523e101b5a36d8c181991c18cb67708e32ec6b20cef8","good","text","171","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/testCPP.cpp","good/text/cpp.cpp",""
"b1f1e28df7591a9b15679cc0be0328c45f49a8c4457bc9c0655097d12d5d7db6","good","text","1363","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testCSS.css","good/text/css.css",""
"4e73e64a48d176abb8f697fa716bf52cd4d74b8a5ad5e62148923800140e1ef9","good","text","217","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testCSV.csv","good/text/csv.csv",""
"91524edd5b2153de4d15e3562c93c4e3bc5e164dbb8d776a7fd6682bbab0e2a1","good","text","1456","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testDITA.dita","good/text/dita.dita",""
"b958ba025bfac7952c60419e443fae0285d15e37e1fbbc8072bf12c8adc7bd5b","good","text","820","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testDITA.ditamap","good/text/dita.ditamap",""
"5663324453bf637cdc26884ab5a14f946c9ac68b24dd3dd22a57b909947dff4e","good","text","1257","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testDITA2.dita","good/text/dita2.dita",""
"9dd0979a92cd86aabb9ee6e43fc86e60900b928437e0d6b4e3d3cb342b50831f","good","text","859","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testDSAKEY.pem","good/text/dsakey.pem",""
"a051a3966c749b0b43612a32fa03e38dc6750b91fc3d881c84c186bc294851a5","good","text","804","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testDSAPARAMS.pem","good/text/dsaparams.pem",""
"f57b606bbc211ac50b6d8f63231bcb257d8bf6503ee020c6495aa7ab48beac60","good","text","306","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testECKEY.pem","good/text/eckey.pem",""
"5aecc5c64571b23733e587d9436e381dd245e96794e0f3855e20a4792e09b5cb","good","text","71","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testECPARAMS.pem","good/text/ecparams.pem",""
"eb5392129af0f6df5cdb9f19f5550415bca4fda5223f991916b089d7fe357f5e","good","text","2217","tika-pipes/tika-pipes-core/src/test/resources/test-documents/mock/embedded.xml","good/text/embedded.xml",""
"d5bd81da6c11af7990e21dea7b2f188facbcdfa6139318a02b073649355f7294","good","text","1498","tika-core/src/test/resources/test-documents/embedded_then_npe.xml","good/text/embedded_then_npe.xml",""
"a8345d66fa077739ab77037356561f8118b3de94a2138e25e0beda0f8daf8fdf","good","text","1490","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/mock/embedded_then_npe.xml","good/text/embedded_then_npe_parsers.xml",""
"6982287d0df072e11d3ea83be7479f49afd9debdb8972213d863a0bb0f5ea484","good","text","1469","tika-core/src/test/resources/test-documents/embedded_with_npe.xml","good/text/embedded_with_npe.xml",""
"187e88ce3f4e1b9d5610b25f4e18f267191861b71a2ee88a5457728fa4f07116","good","text","2267","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testEMLX.emlx","good/text/emlx.emlx",""
"15afdb7070895f3fdda2dbe10247c16441efd4d31bea8b7c15c4771dce490784","good","text","209","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testEndNoteImportFile.enw","good/text/endnoteimportfile.enw",""
"6bb07e5a56d89f768578c68394b2591ea08f6d058ef459c1edf5fc97b4fae005","good","text","7543","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/resources/test-documents/english.cp500.txt","good/text/english.cp500.txt",""
"19f08c6ca663a5efe63274d219c7fd44e7e0638248e075c57ce8284f30a92875","good","text","818","tika-parsers/tika-parsers-extended/tika-parser-scientific-module/src/test/resources/test-documents/envi_test_header.hdr","good/text/envi_test_header.hdr",""
"7a1de7471ea1c3d3ce4c9ea9bc779c23fc479df63ae5b826c268dc3021e82406","good","text","2221","tika-core/src/test/resources/test-documents/example.xml","good/text/example.xml",""
"6b09305c17c51b882924629cb1cbfd4a68c1f0c9c7d3a78de9c4dc9c97cda9d9","good","text","2457","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/mock/example.xml","good/text/example_parsers.xml",""
"681dc523220a2fd2cc194fd04d156c811b8df143c0f7047328bd674d20d55654","good","text","3712","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testEXCEL2003.xml","good/text/excel2003.xml",""
"3e35014398161adffd26438543b9968fb6b5612b7cda671cdfe9f1e3e3e4485f","good","text","990","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/mock/fake_oom.xml","good/text/fake_oom.xml",""
"e9127c2424b358bfb6f0eaede9e326926762715dea0d201bb7010d5e32e6731a","good","text","210","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testFontAfterBufferedText.rtf","good/text/fontafterbufferedtext.rtf",""
"41ae3bbb42db8ceffa3f1cfec0f33acb62cbbebc4a479397a7e98c86ab339377","good","text","78","tika-server/tika-server-standard/src/test/resources/test-documents/foo.csv","good/text/foo.csv",""
"86923de79704c4b20877d6016f3b9e1712e7e81320f4b202aab038c48ee14180","good","text","128","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testGRAPHVIZd.dot","good/text/graphvizd.dot",""
"4567021b464cdfc1a0cc2ba40899212e5a85f767f347c3485b511fcac1a8dc6a","good","text","213","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testGRAPHVIZdc.dot","good/text/graphvizdc.dot",""
"eb1930315b5a1d61070eed02e5bb69ab4b32fbda15cb77be9e3d4d22cc6f8303","good","text","168","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testGRAPHVIZg.dot","good/text/graphvizg.dot",""
"26d64b5425ac9a884621e21a3f0e7f80485451841eb1e77221671afda71e061c","good","text","226","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/testGROOVY.groovy","good/text/groovy.groovy",""
"9e313395e35efe1e0d0eab9410b2820bbc354965144d017c42e91740815f2233","good","text","2411","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/test/resources/test-documents/testGroupWiseEml.eml","good/text/groupwiseeml.eml",""
"69eb299be72fbd56a9654373bf7db1068a59bf2c057f6a04804960797557fb85","good","text","80","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testH.h","good/text/h.h",""
"921f912bd78bfd8cafd35f959a3eea048464888a63f0134b33287239a20a372f","good","text","1022","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/mock/heavy_hang.xml","good/text/heavy_hang.xml",""
"c84561ac87f7339275f9d6619babcff230e2e6fe32e2e4cd3802caf16ffed1fd","good","text","1163","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/test/resources/test-documents/testHTML.html","good/text/html.html",""
"ed6e7b0b511fc0c34f5904392356aabdf7d5e0e671961d2ed5062e1fa7c652a7","good","text","221","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/test/resources/test-documents/testHTMLGoodScript.html","good/text/htmlgoodscript.html",""
"5c06c9205b05e80b9bebeff9bf5a53c99279c70486b72645a7abf3a3196a5539","good","text","416","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-webarchive-module/src/test/resources/test-documents/http-response","good/text/http-response",""
"45dfe80f7391f4edc87df58405b8125fa6d0570d167f4392416c4edce0b72265","good","text","957","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testICalendar.ics","good/text/icalendar.ics",""
"c74a03d40648d53d84507d30c0dddfd82d661da68bb4b39f8840c772ca69d410","good","text","23589","tika-parsers/tika-parsers-extended/tika-parser-scientific-module/src/test/resources/test-documents/testISATab_BII-I-1/i_investigation.txt","good/text/i_investigation.txt",""
"47660562f7cc60c8dad6a013487a461b34949926b0f33c8ee94447d2e63ba699","good","text","430","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/testJAVA.java","good/text/java.java",""
"bf581c107c21134564c0f34822ae06c81153fe379f2531efb75c27e56b15e83f","good","text","1079","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testJAVAPROPS.properties","good/text/javaprops.properties",""
"00f27fc5ca95add912b0c9aa5a48107e225fdf4e11a9acebfb35f01abdfcfe51","good","text","1966","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/testJS.js","good/text/js.js",""
"ee5b32b5f2b4b3905648d126731dbabc504dbadaa1e122ed50e871532e05fb8f","good","text","129","tika-app/src/test/resources/test-data/testJsonMultipleInts.html","good/text/jsonmultipleints.html",""
"123d5c43fd15721da536d1ba03e9fcde8f26b8e42085d63fc48e24396222f9c7","good","text","36073","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testKML.kml","good/text/kml.kml",""
"5190e77d06567279dc2427c001974ae642e12be700b30961f2da330cbbef0884","good","text","1848","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testLotusEml.eml","good/text/lotuseml.eml",""
"8db27c3785405ef80d245d7a4cb08a699c02ce17655fe1549d5b4a4b1ee8d469","good","text","36074","tika-core/src/test/resources/test-documents/massive_embedded.xml","good/text/massive_embedded.xml",""
"5c24c033f8f44c4192d7161eae92bc741d285469320d46438df5049f3e1e9a82","good","text","74","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/testMATLAB.m","good/text/matlab.m",""
"bcad1fa9ff1e38af01991e8b312856fddd3c027cd086d439e216a61c0a53c928","good","text","262","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testMessageNews.txt","good/text/messagenews.txt",""
"19f75506cc5ee0e6b44e4300e52fd80e2de5d036a38a2e9173edb2acd4831e6d","good","text","1302","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/mock_embedded_for_digest.xml","good/text/mock_embedded_for_digest.xml",""
"78ced472867e7b07fd9bb5acb6790d85c594cd13797f90e50db8db6998b2352e","good","text","1149","tika-core/src/test/resources/test-documents/mock_fakeload.xml","good/text/mock_fakeload.xml",""
"eb46740bacfbf70df8c0a520ae788b4b296975b86f4ccebce26f1c5947cf4bf5","good","text","1019","tika-server/tika-server-core/src/test/resources/test-documents/mock/heavy_hang_100.xml","good/text/mock_heavy_heavy_hang_100.xml",""
"af37eb49cac838ebd4649a5a84a371dd4eccca0b5a5479e899be2c85109c32a1","good","text","1022","tika-server/tika-server-core/src/test/resources/test-documents/mock/heavy_hang_30000.xml","good/text/mock_heavy_heavy_hang_30000.xml",""
"e7445141a5e4f08014753853a12a00c576dec77d30c4542af52d21762d4c5983","good","text","1095","tika-server/tika-server-core/src/test/resources/test-documents/mock/hello_world.xml","good/text/mock_hello_hello_world.xml",""
"1e60952bc9e344beb76e3c713241cbf7aa823589e1793feb75185c1ba02ddcc1","good","text","1562","tika-server/tika-server-core/src/test/resources/test-documents/mock/hello_world_long.xml","good/text/mock_hello_hello_world_long.xml",""
"bc9cb604b1bd726acbb2e1dc62236282eac73ecf49b019dad52c62a1aad85fcf","good","text","982","tika-server/tika-server-core/src/test/resources/test-documents/mock/system_exit.xml","good/text/mock_syste_system_exit.xml",""
"b7a140204b139789a3c2978149151911e4b46e854e9e31777194422de4bd5c28","good","text","987","tika-server/tika-server-core/src/test/resources/test-documents/mock/thread_interrupt.xml","good/text/mock_threa_thread_interrupt.xml",""
"5f3b924303e960ce35d7f705e91d3018dd110a9c3cef0546a91fe013d6dad6fd","good","text","975","tika-core/src/test/resources/test-documents/mock_times.xml","good/text/mock_times.xml",""
"3f2326fbaae834a9237b7763781e22fa6437f57b56dd11d0b2fa0e41f9ac50c6","good","text","1573","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/resources/test-documents/multi-language.txt","good/text/multi-language.txt",""
"3bfd0b43bb627f3ea3211a578e8ef1ed4b6d98e47d506c73c60deb4660723156","good","text","1056","tika-integration-tests/tika-pipes-opensearch-integration-tests/src/test/resources/test-documents/npe.xml","good/text/npe.xml",""
"7da2f6645303c861dd494efd90550830a7836d182b3f085250a955d20d7dc633","good","text","69793","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testODPMacro.fodp","good/text/odpmacro.fodp",""
"9a6bdbe8372a765c8d2c1ea2ea603bb204bb6d68b51bcae712c4c2d71fe71f19","good","text","50923","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testODSMacro.fods","good/text/odsmacro.fods",""
"f493856d75336c8aed0436f9245a7d855a2982ef62ce5c4fa6a2bb768a580b45","good","text","55104","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testODTMacro.fodt","good/text/odtmacro.fodt",""
"73624a9e5098e3b8ed661862e7855e150434ac6a60d820fec1d188b5cc39e580","good","text","748","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testONIXMessage.xml","good/text/onixmessage.xml",""
"1d71942164b3605845ae63ba93e276e4428b828a143633cd9aa886ff5faa1a7b","good","text","678","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testONIXMessageShort.xml","good/text/onixmessageshort.xml",""
"76ced7b4b4b202966b31cd6540ce0ee0e3f07a36a2c6e6c5756336b613a9b6b9","good","text","926","tika-integration-tests/tika-pipes-opensearch-integration-tests/src/test/resources/test-documents/oom.xml","good/text/oom.xml",""
"55efd4086da22fd712b71a5f8b78ff0aafa0d03891fb94cda8e3dd360c53ab43","good","text","30842","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testOptionalHyphen.rtf","good/text/optionalhyphen.rtf",""
"0cf68b7e66a9c29d7d5104d3f938bc359a687e6d1d5f343a79e0d4b4135078a7","good","text","1315","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/test/resources/test-documents/xmp/testPDFA.xmp","good/text/pdfa.xmp",""
"085f7416b8d5821c92d9c4457d33243fbeed3d4654d4cc5985f5d2d50b37dc79","good","text","3578","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/test/resources/test-documents/xmp/testPDFUA.xmp","good/text/pdfua.xmp",""
"123596435facc464bfea586792aedd5e4ebeb1e784313d0bee7e31a75dd576bc","good","text","4462","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/test/resources/test-documents/xmp/testPDFVT.xmp","good/text/pdfvt.xmp",""
"1c0320c38265e3dda87c6ee2ce55f8154525965dbed4fc3a3c92ab2c3edffbeb","good","text","1826","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/test/resources/test-documents/xmp/testPDFX.xmp","good/text/pdfx.xmp",""
"6970af2eda899eb12ef9953ce30d0ac9823fd8cc0d27ef3e4481baccc6a440d3","good","text","1044","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testRDF.rdf","good/text/rdf.rdf",""
"b778d4364f35d39c2175575172707e9d934ffabdf2621e054d090148e9c9c5a7","good","text","930","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/mock/real_oom.xml","good/text/real_oom.xml",""
"835d012cc14d8aad5aeadf5436ad9a203fcfaa1c62b224a746ebae03db71237f","good","text","17114","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/resources/test-documents/resume.html","good/text/resume.html",""
"f9c93644cb2068c19a73c6b7149342f293e69280f3a2596fc7588464380eda58","good","text","107","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testRobots.txt","good/text/robots.txt",""
"4620cdd9c951e60cfec117075dc4395c305c9480b5ca2a6db6938dbb53179eec","good","text","300","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testRobots2.txt","good/text/robots2.txt",""
"2705c309b1d6e3fdb74f20b05e90a7c5c96a8145c0f02c94178e69dca9160c42","good","text","916","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testRSAKEY.pem","good/text/rsakey.pem",""
"47830dc6ec729840576501a75000b302fe3081d3bb07f055a50b78f5b75e57c0","good","text","963","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testRSAKEYenc.pem","good/text/rsakeyenc.pem",""
"d2a6aea5eac3d7632191323cca7088f4b24abef110fbd1c26f15db831e14d163","good","text","1441","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-news-module/src/test/resources/test-documents/rsstest_091.rss","good/text/rsstest_091.rss",""
"8007ea43f1eef7fdf72902a12cfc33538b3d3df4702db453ab7d0fa8bbc821c1","good","text","1915","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-news-module/src/test/resources/test-documents/rsstest_20.rss","good/text/rsstest_20.rss",""
"9706f43dd9dbf017813e61fe302baee5875568e59613d506538b5fdacfcb6e96","good","text","5204","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTF-ms932.rtf","good/text/rtf-ms932.rtf",""
"c0f8456daa73640c7c9aeda5c7c2c70284ece2bc1df3ff902f8dc07f0f6ab465","good","text","3410","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTF.rtf","good/text/rtf.rtf",""
"1298d7e5bd4a6a22fcebf525aa3c20a7ab33083ede784544103d6fb69b08f7fe","good","text","31872","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFBoldItalic.rtf","good/text/rtfbolditalic.rtf",""
"dc320c16b49f2142fa614b0ad8b42a1a5a2d6e14ec52c10ad5606b75adb10b89","good","text","1197","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFBoldPlain.rtf","good/text/rtfboldplain.rtf",""
"272d5554bf3564d0535f8b5564b1c5820925d31464c2fefa078dc458344806a7","good","text","31241","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFControls.rtf","good/text/rtfcontrols.rtf",""
"98c43e4364197125640bdfff5ca8bf56a7bdec42cfd0e8883632bca583345a8e","good","text","1234084","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFEmbeddedFiles.rtf","good/text/rtfembeddedfiles.rtf",""
"c63b1a9ac3fc2af9a2a92aae5ae633b92f5dd7ddc73aef8bb8d4272130a0d28c","good","text","196851","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFEmbeddedLink.rtf","good/text/rtfembeddedlink.rtf",""
"ca28443674b9032df1ecffeac11dc33e93d17bf2fee8fde590d1527f96d6ab3a","good","text","192","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFHexEscapeInsideWord.rtf","good/text/rtfhexescapeinsideword.rtf",""
"c826803b9800b636c213dcf11a28e081e27e328fb44044f166d779b52a74b4c5","good","text","29577","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFHyperlink.rtf","good/text/rtfhyperlink.rtf",""
"2596ff8161679b8d36032ff12684bd053ab73f87f522e1e9dff9ca4f0ec02882","good","text","1793","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFHyperlinkAndStyles.rtf","good/text/rtfhyperlinkandstyles.rtf",""
"1aae10f9ae8fdfdfddae338dec7f4a40cf9fc7d0c254af32e742dbd227f9399b","good","text","2235","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFIgnoredControlWord.rtf","good/text/rtfignoredcontrolword.rtf",""
"99dc05c1bcbddf00e3421b04fabd6014c62194ea4fe82b67b25045667a90669b","good","text","24956","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFJapanese.rtf","good/text/rtfjapanese.rtf",""
"e537545d53983fc66306a70d1738fe00d026eee7bdb0e62c972cee08a69f98a7","good","text","7337","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFListLibreOffice.rtf","good/text/rtflistlibreoffice.rtf",""
"e57b9bfba4d11d1b8b15dd347ed514beab04ccb54146a882e9398ca843afb43d","good","text","45942","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFListMicrosoftWord.rtf","good/text/rtflistmicrosoftword.rtf",""
"03afaba2289bbb86c226a82164bf0894a2e16e1e386b15541f07bb1da44c887c","good","text","31369","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFListOverride.rtf","good/text/rtflistoverride.rtf",""
"57cf405ff6de9348e08a7d0cc8160aaf312d39279795d0fce957392ba0fd7ceb","good","text","3444","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFNewlines.rtf","good/text/rtfnewlines.rtf",""
"72e21862e0d72073f6c0678edb7af8a9b82d4b1e785705a3f6ba589fb1961152","good","text","172843","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFRegularImages.rtf","good/text/rtfregularimages.rtf",""
"87eeb5be0d8fa43514279e83a31cf80df3077e5f725747f151b4469e53813047","good","text","1820","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFTableCellSeparation.rtf","good/text/rtftablecellseparation.rtf",""
"a318ec4e22d0ec73e5c4a339db587f404033c56f50668360a4c055cc13adb7b1","good","text","238","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFTableCellSeparation2.rtf","good/text/rtftablecellseparation2.rtf",""
"0b7355dd7983516ab84b340370c71e36852e9e7958b5200ef86ef6fcd72d3ee7","good","text","190","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFUmlautSpaces.rtf","good/text/rtfumlautspaces.rtf",""
"416f7e58f295d502e56106c0df92df30408b6442087ec675dc141fa9ee9abf52","good","text","256","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testRTFUmlautSpaces2.rtf","good/text/rtfumlautspaces2.rtf",""
